Number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Section,Number,Beer,Brewery,Style,Anticipation
35,0.09196382843327405,0.09247187911147961,0.08767801295426572,0.09284946059727103,0.09284946059727103,0.09284946059727105,0.09239805893396252,0.09244426719975217,0.09181522882689717,0.09206200948773205,0.09246973149825054,0.09284946059727103,0.09139640795900639,0.09218094224879171,0.09237902010544173,0.09201241853851595,0.09284946059727105,0.08962056227762888,0.09284946059727103,0.09129238970481218,0.09059359123598067,0.08946718528413201,0.09160844585192242,0.09284946059727103,0.09241883968508258,0.09246766551754909,0.09209977972070732,0.09243796923413639,0.09284946059727105,0.09115761146601198,0.09284946059727105,0.09198085326933268,0.09247450350016252,0.09239255641993042,0.0,0.09236595161222547,0.09284946059727105,0.08828539921087071,0.0901723960964578,0.09284946059727103,0.0925451396860849,0.09284946059727105,0.09284946059727105,0.09075970843078822,0.09108660594716507,0.0914383201659408,0.09223697476926383,0.09233093821793627,0.09150358836252526,0.09151543406635251,0.09240612791200804,0.09092375724877454,0.09284946059727105,0.09218445735204073,0.08981577259703526,0.088640852693041,0.08990839111530442,0.09177828440800367,0.09146335804374162,0.09148980925992226,0.09284946059727103,0.09058261484407881,0.08928580135271853,0.0920118092695685,0.09124860105454671,0.09107431349460234,0.08930557830712449,0.09046017731421917,0.09284946059727103,0.0909477447834656,0.09032750002800083,0.09284946059727105,0.09113742241994925,0.0923904562263377,0.09284946059727105,0.09199780254808083,0.09226156974356722,0.09284946059727103,0.09284946059727105,0.08939799158807389,0.09233397680332717,0.09284946059727103,0.09181147691745957,0.09208359757289823,0.0917356751541324,0.09090560579190193,0.09284946059727105,0.09284946059727105,0.08832150450090004,0.09214392367726333,0.09228624106515425,0.09183956124503517,0.09217427883184207,0.09284946059727105,0.08918581783758335,0.09284946059727105,0.09129865245342698,0.09284946059727102,0.09284946059727105,0.09284946059727105,0.09284946059727105,0.08796075261690359,0.08871532376155317,0.09185945928555418,0.08972779502274829,0.08952294378514952,0.0922049801708305,0.09201164980840475,0.0913701217053737,0.09234690444812055,0.09284946059727103,0.09168097207551174,0.09240574765756863,0.09210657462347697,0.08844940823059352,0.09116779352405091,0.09195200721142602,0.09222261194538689,0.09091009963119562,0.09284946059727103,2,35,Munich Dunkel,"Five' 3"" Brewing",Dunkel,6
36,0.09261101528186405,0.09216142539625972,0.08921936973564172,0.09261101528186404,0.09261101528186405,0.09261101528186405,0.09207348527534083,0.0921285336264222,0.09261101528186405,0.09261101528186405,0.09215886719233722,0.09261101528186405,0.08153817068348372,0.09261101528186405,0.08910735091495786,0.09261101528186405,0.09261101528186405,0.08958476804193286,0.09261101528186405,0.09201276036354028,0.09261101528186405,0.09211445965825889,0.09209046021322465,0.09261101528186405,0.09209824224948528,0.09215640621688384,0.08885600270082342,0.0921210311160194,0.09261101528186405,0.09261101528186405,0.09261101528186405,0.09157621921718102,0.09216455151204188,0.09206692971893567,0.09212874798903402,0.0,0.09261101528186405,0.08900942387848379,0.09261101528186405,0.09261101528186405,0.09224868532953122,0.09261101528186405,0.09040184594424855,0.09218842530403609,0.09151831251998888,0.09201941780302078,0.088025653792911,0.09199351412809192,0.09204666387368388,0.08940746545961514,0.09208309831416266,0.09214772873340399,0.09261101528186405,0.09261101528186405,0.09261101528186405,0.09207932081948644,0.09217470619282005,0.09219877928847257,0.09207814375189764,0.08904444285735909,0.09261101528186405,0.09206642927286646,0.09193256564725193,0.0902392355917733,0.09261101528186405,0.0915107212336742,0.09206924033451004,0.09261101528186405,0.09261101528186405,0.09261101528186405,0.08935099461190339,0.09261101528186405,0.09056956654659018,0.08919394003737316,0.09261101528186405,0.08892825644553465,0.09191085291453464,0.09261101528186405,0.09006494810762239,0.09212141491318944,0.09199713470427939,0.09261101528186405,0.08311921754936721,0.09261101528186405,0.09214364004311443,0.09261101528186405,0.0840622041007512,0.09261101528186405,0.09146538832772055,0.09261101528186405,0.091940253276036,0.09140771295773314,0.09180681753795017,0.09261101528186405,0.08993388401483769,0.09261101528186405,0.09196115205667611,0.09261101528186404,0.09261101528186406,0.09261101528186405,0.09261101528186405,0.08987230762563822,0.09200114495659244,0.09143144666277687,0.09261101528186405,0.09261101528186405,0.09184341032736039,0.09261101528186405,0.09199096065797273,0.09201253816485452,0.09261101528186405,0.09216147547517341,0.09208264529880807,0.09261101528186405,0.09261101528186406,0.09196515891695041,0.09154182129028528,0.09186442447830497,0.09214446942215866,0.09261101528186405,2,36,Throat Pour,Bonehead Brewing,Lager,2
37,0.09146456736737442,0.09204712263368675,0.08748227334529522,0.09409372527137468,0.09147035610030055,0.0885853892353953,0.09409372527137468,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09409372527137468,0.08948711268574236,0.09409372527137469,0.09409372527137468,0.08395946887723832,0.09409372527137468,0.09135260453491553,0.09143224214291576,0.0860645191393852,0.09409372527137469,0.09409372527137468,0.08951166546290028,0.09409372527137469,0.09409372527137468,0.08935848102098334,0.09205080663054654,0.09000987662313113,0.08769202152438893,0.09103970006573807,0.09409372527137468,0.08928629098566747,0.08932849559727765,0.09208771923997063,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.0,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.08614584755200298,0.09409372527137469,0.09409372527137469,0.09409372527137468,0.09127359979062137,0.09409372527137469,0.09409372527137469,0.08921522319587533,0.09190577493062706,0.08346311169770963,0.09409372527137468,0.08431137476052827,0.09409372527137469,0.09409372527137468,0.09221851054597434,0.08660061514498668,0.09409372527137469,0.086874229774832,0.09409372527137468,0.09087553631885778,0.08393426149420515,0.09409372527137469,0.09159207482189792,0.09162308417532727,0.0897591396323248,0.07798314933312879,0.0818460242659274,0.08454121664710201,0.09409372527137469,0.09100546692433234,0.09409372527137469,0.09146288978723656,0.09181812126054646,0.09089090588245641,0.09409372527137469,0.09132603120713483,0.09409372527137468,0.09409372527137469,0.09409372527137469,0.0910072173773647,0.0885725077031232,0.09188628290309403,0.09409372527137469,0.09141742286397489,0.09146895923284261,0.09409372527137469,0.09409372527137469,0.0878536298937592,0.09409372527137469,0.09040744693226867,0.0885807128070331,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09216023725501486,0.09034473831670706,0.09409372527137469,0.09087678395539173,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.09409372527137469,0.07644068715928265,0.09191624022691684,0.09409372527137469,0.09409372527137468,0.09409372527137468,0.09409372527137469,0.09409372527137469,0.0909919672966268,0.09409372527137469,0.09409372527137468,0.08488895622624196,0.08341958222547527,0.09409372527137469,0.09409372527137469,2,37,Black Forrest Cake Sour,Revel Brewing Co,Sour,8
38,0.09308176973249079,0.09263003151947392,0.08842330948269157,0.09172594801401168,0.09162477623174801,0.09308176973249079,0.09254167126248,0.09259698260538458,0.09160583613013189,0.09308176973249079,0.09060048400436276,0.09308176973249077,0.08691002350498227,0.09308176973249077,0.09251888019445084,0.09081422418204163,0.0915598088930706,0.08827517980454963,0.09308176973249077,0.09248065625099836,0.0907771888027151,0.09258284139830458,0.08879265346590477,0.09194404189075325,0.09256654651106457,0.09262498836015244,0.09308176973249077,0.09258944425137157,0.09308176973249079,0.08488892294333104,0.09308176973249079,0.09204202999160409,0.09263317257082496,0.08993282255350116,0.08850628907507967,0.08946187094766869,0.09308176973249079,0.0,0.09308176973249079,0.09168692247767925,0.09011536636356865,0.09308176973249079,0.09308176973249079,0.09265716042513888,0.08936239603592502,0.0924873454943049,0.09234881106208187,0.09246131807353943,0.0925147217260573,0.0902626065540927,0.08994367008941904,0.0914524134801031,0.09031993561598209,0.09308176973249077,0.09179377532654324,0.09121006037127252,0.0926433757676039,0.0926675638786148,0.09120588623989835,0.08818122210109618,0.09308176973249077,0.08851932873684168,0.09240007844130274,0.09308176973249079,0.09079416818675878,0.09197621921641606,0.09253740604199348,0.08984865521885645,0.09308176973249077,0.09308176973249079,0.09247364706148743,0.08975266009421601,0.0893005544559965,0.08838812814394532,0.09308176973249079,0.08938143358651932,0.09237826198969085,0.09160579151144979,0.09020751167160286,0.09258982988214681,0.08969928632199828,0.09308176973249079,0.09308176973249079,0.09308176973249079,0.09261216119429011,0.08911060134973889,0.09308176973249079,0.09308176973249079,0.09193066982751723,0.09308176973249079,0.09240780279326678,0.09052347758022139,0.0922737296716477,0.09308176973249079,0.09308176973249079,0.08982026707219747,0.09242880140669085,0.09308176973249076,0.09308176973249079,0.09032459563667064,0.09308176973249079,0.08775718176408082,0.09110570975038679,0.09189656608198934,0.09194791943495322,0.09308176973249079,0.09058977341801601,0.0918866906038109,0.09089633244990304,0.0924804329908307,0.09084988633746882,0.09061495721378188,0.0925508750469795,0.09308176973249077,0.09308176973249079,0.09243282740777141,0.09200746779240812,0.0923316117761833,0.09261299453578656,0.09308176973249079,2,38,Peak Hype,Pixel Brewing,IPA,3
39,0.0914796727158642,0.09234310643056418,0.09153005108237772,0.09051352676346862,0.09234310643056418,0.09234310643056419,0.09234310643056418,0.08972764691513233,0.09234310643056418,0.08877179427033338,0.09234310643056418,0.09234310643056418,0.09234310643056418,0.09169132934847637,0.09234310643056419,0.09234310643056418,0.09234310643056419,0.09064961565076736,0.09234310643056418,0.09234310643056419,0.09234310643056418,0.09159911823675357,0.09156310855428502,0.09234310643056418,0.08956135711206817,0.09234310643056419,0.09002676920495811,0.09234310643056418,0.09234310643056419,0.09157601440943265,0.09234310643056419,0.09234310643056419,0.0908381863425383,0.09234310643056419,0.08968064129043447,0.09234310643056419,0.09234310643056419,0.09234310643056419,0.0,0.09046071857522434,0.09234310643056419,0.09234310643056419,0.09234310643056419,0.09065849484391712,0.09152683035458972,0.09145648578187501,0.09234310643056418,0.09234310643056419,0.08758340834984864,0.09234310643056419,0.09056172346535821,0.09164902853252589,0.09025797837366603,0.09234310643056418,0.0885084017103654,0.09234310643056419,0.09060341047982011,0.09234310643056419,0.09234310643056419,0.09148874770515754,0.09234310643056418,0.09152704682695981,0.09234310643056418,0.09152644669008886,0.09080990015438319,0.09152116805087031,0.0893475985556318,0.09126205524363881,0.08805458570193682,0.09148140004125525,0.09143601967206201,0.09234310643056419,0.09234310643056418,0.09234310643056419,0.09234310643056419,0.09234310643056418,0.09234310643056419,0.09234310643056418,0.09234310643056419,0.09069184957268299,0.09234310643056419,0.09234310643056418,0.09133115653673127,0.0915964302118134,0.09164289516960696,0.0914624169948509,0.09234310643056419,0.09234310643056419,0.09234310643056419,0.09165524053969275,0.09234310643056418,0.09234310643056419,0.09234310643056419,0.090308221508696,0.0914223248754891,0.09234310643056419,0.09136900728698252,0.09234310643056416,0.09234310643056419,0.09234310643056419,0.09234310643056419,0.08944182377421572,0.08990433445549287,0.09234310643056419,0.0916634456777885,0.09234310643056419,0.09234310643056418,0.09234310643056419,0.09141376458920787,0.08908948623352876,0.09234310643056418,0.09234310643056419,0.09234310643056419,0.09161882984180492,0.09149505057906286,0.09234310643056418,0.09234310643056418,0.09234310643056418,0.09164413931578623,0.09234310643056418,2,39,Drinkin' Donuts Imperial Jam Donut Golden Ale,Bright Brewery,Experimental,10
40,0.09316292378149281,0.09025945599755347,0.0931629237814928,0.0759143894060419,0.0880572493343462,0.09316292378149281,0.0931629237814928,0.09071391334793637,0.09173205735358525,0.09316292378149281,0.0931629237814928,0.0931629237814928,0.0931629237814928,0.09045888696501728,0.09316292378149281,0.09200534499403182,0.0878246102327057,0.09179898251877498,0.0931629237814928,0.09316292378149281,0.0931629237814928,0.0931629237814928,0.09316292378149281,0.0931629237814928,0.09316292378149281,0.08741760633190107,0.0931629237814928,0.0931629237814928,0.09316292378149281,0.0931629237814928,0.09316292378149281,0.09316292378149281,0.08258395606450725,0.09184363706336728,0.0931629237814928,0.09316292378149281,0.09316292378149281,0.09176686041849175,0.09126382418355909,0.0,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.09184206723626565,0.09316292378149281,0.0931629237814928,0.0891545573028744,0.09316292378149281,0.09316292378149281,0.09104039731857558,0.09204025839722764,0.09067771623996754,0.08838901541074608,0.08981490850276476,0.09187380644806374,0.08765559208600529,0.09316292378149281,0.09187094081961292,0.0931629237814928,0.0931629237814928,0.09050264799723833,0.0931629237814928,0.08963314953510758,0.07985742249825245,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.0787436911039338,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.0915234446204218,0.09316292378149281,0.09316292378149281,0.09001234369069061,0.09316292378149281,0.0931629237814928,0.09316292378149281,0.08865502386096036,0.09316292378149281,0.0931629237814928,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.09316292378149281,0.0873585205038338,0.0931629237814928,0.09316292378149281,0.09316292378149281,0.08282236729320998,0.0900352351016713,0.09150242058389627,0.09316292378149281,0.09316292378149278,0.08516787906413659,0.09220926060939037,0.08981010252881343,0.091890206980627,0.09316292378149281,0.09316292378149281,0.09206363059935553,0.09316292378149281,0.0931629237814928,0.08887388338195731,0.09165854233231732,0.0931629237814928,0.08525220276440344,0.09316292378149281,0.09316292378149281,0.0931629237814928,0.09316292378149281,0.08987248784759588,0.0931629237814928,0.0931629237814928,0.09316292378149281,0.0931629237814928,2,40,The Snowball Effect,Wolf of the Willows,Stout,10
41,0.09041024308181012,0.09214755604888145,0.09133462243353088,0.09242999371410227,0.09242999371410228,0.09242999371410228,0.08926375131180139,0.09212691311086033,0.09242999371410228,0.09242999371410228,0.08927531353315142,0.09242999371410228,0.08861719269179746,0.09242999371410228,0.09207813986106066,0.09176829348706536,0.09242999371410228,0.09035010722180838,0.09242999371410228,0.09205427543260833,0.09099452234432037,0.09037327821779152,0.08754376566240143,0.09171963943119002,0.09210790461208113,0.09214440582487013,0.08884935783895628,0.09212220490524863,0.09242999371410228,0.09014370452792216,0.09242999371410228,0.09178069096715297,0.09214951814791562,0.09133158212088467,0.09212704763636456,0.09206837198784622,0.09242999371410228,0.08948436165821262,0.09242999371410228,0.09242999371410228,0.0,0.09242999371410228,0.09242999371410228,0.09216450329282078,0.09098400087126893,0.09205845147544117,0.09197198850506261,0.09204220339148247,0.09207554341828315,0.09067586798916505,0.09047871656556798,0.09213895966355673,0.09071133455285016,0.09242999371410228,0.09242999371410228,0.09209603218443889,0.0921558918797573,0.09217100274950782,0.09209529365244216,0.09127888677214345,0.09242999371410228,0.09133056872585506,0.09200398018252497,0.09242999371410228,0.09242999371410228,0.09173968483865422,0.09208970746135547,0.09042003491536497,0.09074171621154065,0.09242999371410228,0.09204989977065776,0.09036077220279783,0.09115168325831804,0.09132651527578399,0.09242999371410228,0.09179334627667272,0.09199036555207049,0.08871605630975186,0.09064179175324713,0.0921224457539632,0.09032783244023238,0.09242999371410228,0.09242999371410228,0.09242999371410228,0.09213639358634763,0.08996502924348948,0.09242999371410228,0.09242999371410228,0.09171130985374798,0.09242999371410228,0.09200880087814332,0.09083732533335259,0.0919251484691355,0.09242999371410228,0.09242999371410228,0.09148191365278625,0.09202190667587618,0.09242999371410227,0.0924299937141023,0.09133595097372511,0.09242999371410228,0.08795587349962075,0.09119831981055239,0.09169006838717227,0.09242999371410228,0.09242999371410228,0.09087838535461536,0.09242999371410228,0.09204060181938123,0.09205413605495526,0.09242999371410228,0.09089398583619068,0.09209811809415301,0.09242999371410228,0.0924299937141023,0.0920244195380384,0.09175915418565107,0.09196125735672,0.09213691410428798,0.09242999371410228,3,41,Rye Rye Rye Delilah,Braeside Brewing Co,IPA Red,9
42,0.09212014745219371,0.08756590399606387,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.0921201474521937,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.08095435786361511,0.09212014745219371,0.0921201474521937,0.0921201474521937,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.0872074273781985,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.07989438696417195,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0808607252485037,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219368,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.09212014745219371,0.08758000950665477,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.0921201474521937,0.09212014745219371,0.09212014745219371,0.0921201474521937,0.09212014745219371,0.0921201474521937,0.08970981160139055,0.0921201474521937,0.08703043604013651,0.09212014745219371,3,42,"""Grandmere's Crumble"" Rhubarb & Custard (Apple) Saison",Badlands Brewery,Saison,9
43,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.0920450504699826,0.08991592727653554,0.0920450504699826,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.08990078432619776,0.0920450504699826,0.09204505046998261,0.0920450504699826,0.0920450504699826,0.09204505046998261,0.08827480598074108,0.09204505046998261,0.09204505046998261,0.0887594475396533,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.08984938181697544,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.0,0.08707284071978161,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.0920450504699826,0.09204505046998261,0.0899678280713219,0.09204505046998261,0.09204505046998261,0.08387952959126636,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.0897360154928869,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.08981544457572195,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.08745497588707338,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.08970087621926975,0.09204505046998261,0.09204505046998261,0.09204505046998258,0.09204505046998261,0.08976249064573673,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,0.0920450504699826,0.0920450504699826,0.09204505046998261,0.08897099557068486,0.0920450504699826,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.0920450504699826,0.09204505046998261,0.09204505046998261,3,43,Can't Be A Root,Moffat Beach Brewing Co,Lager,9
44,0.0879833387677143,0.09089441038151463,0.09350977505961588,0.09391361967801645,0.09391361967801647,0.08666995025531384,0.09351353392240444,0.0935544780485452,0.09391361967801647,0.09391361967801647,0.09357704249078155,0.08786590049383437,0.09349795017622174,0.09391361967801645,0.09013833272908764,0.09391361967801645,0.09391361967801647,0.09349502211083191,0.08330276391088803,0.09346837525889443,0.09391361967801645,0.08750339074255452,0.09352615892455107,0.09391361967801645,0.08498956180063298,0.09357521175368806,0.09391361967801645,0.09354889741004063,0.08991535988686979,0.09391361967801645,0.09391361967801647,0.08683073986744888,0.0935812711464851,0.09350865843578045,0.0917999166050861,0.09348508583313109,0.08598095505843922,0.09348521573686887,0.09220035728119083,0.09391361967801647,0.09364386777768086,0.09391361967801647,0.08884047111592203,0.0,0.09310097265172501,0.09347332573809758,0.09337082075115893,0.089744637907005,0.09349358694568279,0.09353182201417674,0.08471250817446829,0.0935687566164942,0.090224891217173,0.09391361967801645,0.07876383151045649,0.09351787400099229,0.0920029575237035,0.08938526286494752,0.08061708283943617,0.09348930866042397,0.07198562933136989,0.09350828624874817,0.09340874992766003,0.09391361967801647,0.09391361967801647,0.08979357626206183,0.08821825507549352,0.09391361967801647,0.09391361967801645,0.09048112057297668,0.0934631881013617,0.09391361967801647,0.08828477759788211,0.09350679757486349,0.09047193748612531,0.09086392783956011,0.08609400655173248,0.09391361967801647,0.09391361967801647,0.09354918288930192,0.09345675637882042,0.08624657430989278,0.08987260338019076,0.09391361967801647,0.09356571511627677,0.09391361967801647,0.09391361967801647,0.09047991381127451,0.09306167862583598,0.09391361967801647,0.08514890812504869,0.09301886404542989,0.08845120040241675,0.09391361967801647,0.09391361967801647,0.09391361967801647,0.09343000252336098,0.09138724893714772,0.09391361967801647,0.0862716733647461,0.09391361967801647,0.0920098560878847,0.09123433892078574,0.09303648157632372,0.09391361967801647,0.09391361967801647,0.09334247870705971,0.09106724464750594,0.09345216564607851,0.09346821003336642,0.09391361967801645,0.09357898282514958,0.08543804385753294,0.09391361967801645,0.09391361967801647,0.0934329815694022,0.09311842891158026,0.07907326299096055,0.09356633207291427,0.09391361967801647,3,44,Cotton Candy Sour,Shifty Lizard Brewing Co,Sour,8
45,0.09278784379760573,0.09293507218826724,0.09061971830233174,0.09250601880391428,0.08963881241973014,0.09379869660661429,0.09276570108275134,0.09287174046134537,0.09239155083177812,0.09289996939041557,0.09098924129063066,0.09379869660661429,0.09272532177607246,0.09303577295200545,0.0927219906731203,0.08299461222746862,0.09234768854981308,0.08932235690697873,0.09379869660661429,0.08980886571219236,0.09160206773498945,0.08943474953662861,0.09075058495129312,0.09271388576485083,0.09281339747298517,0.09292540929774001,0.09379869660661429,0.09285729180941937,0.09379869660661429,0.091806934923672,0.09379869660661429,0.09180517330527431,0.09294109032365155,0.09025934532369831,0.09201781961041869,0.09269198058012008,0.09379869660661429,0.09005067585095587,0.09296955369647036,0.09246882612469157,0.09233129150887308,0.09379869660661429,0.09379869660661429,0.09298704402492573,0.0,0.09161059158981155,0.09239550773909685,0.09261154989714812,0.09171220036789195,0.09060592556076981,0.09278422279842263,0.08885939403441281,0.09116659797486433,0.09379869660661429,0.09257066263697739,0.09149501887036493,0.0929606379815711,0.09300697063246062,0.0914898695298818,0.09045600859538339,0.09379869660661429,0.084986603728086,0.0894521339873783,0.09284264126522246,0.09161824060549704,0.08545395983594804,0.0917963323167658,0.08940843506317159,0.09379869660661429,0.09278986750139502,0.09155971788171259,0.09062652098269716,0.08816110732250822,0.09157828707127977,0.09379869660661429,0.09184430607755316,0.09245208438190987,0.08922382955172332,0.09379869660661429,0.09285803096824924,0.08996643166137858,0.09379869660661429,0.09261382267858687,0.09292462149253755,0.09207318678251541,0.08894056557789538,0.09379869660661429,0.09379869660661429,0.09159043191351372,0.09299350570725262,0.09250881702697573,0.08724918536863849,0.09225119757814271,0.09379869660661429,0.08769629925228303,0.09069087628836035,0.09139302327361494,0.09379869660661427,0.0937986966066143,0.09117103536688315,0.09379869660661429,0.08775425918540657,0.08531167707810959,0.0915246192697404,0.09191264344093934,0.09379869660661429,0.08298530254594572,0.09052794906832831,0.08998723821127078,0.0926482314476958,0.09167131335836046,0.09100565673353024,0.09278335000043983,0.09295085886183552,0.08752595534724734,0.09255686337604194,0.09173855126800509,0.09236245940711345,0.08970383578800575,0.09379869660661429,3,45,The Craft and Co. WIPA,Craft and Co,IPA,1
46,0.09163739644314053,0.09226037323095297,0.08634866819612394,0.09272286077438746,0.09272286077438747,0.09272286077438747,0.09216990305193395,0.09222653543694181,0.09272286077438747,0.09175784863580562,0.09225774146064376,0.09272286077438747,0.092148345569009,0.09190372011274231,0.09214656737196643,0.09272286077438747,0.08891368861208256,0.08999914499261753,0.09272286077438747,0.09210742967302152,0.09272286077438747,0.09127167427047288,0.09120115014842195,0.09272286077438747,0.09219537253191706,0.08940598551485453,0.09272286077438747,0.07540490624149811,0.09272286077438747,0.09175864095422834,0.09272286077438747,0.09165828527847997,0.08968063091527621,0.0921631587948143,0.09131364442670319,0.09213054882857508,0.09272286077438747,0.09213072854444995,0.09183259396243092,0.09272286077438747,0.0923501412935906,0.09272286077438747,0.09272286077438747,0.09228814945316617,0.09055985250057708,0.0,0.09197242919634259,0.09208762903742099,0.0910723580926229,0.09219519969223679,0.08758008308583365,0.0913693781952573,0.09272286077438747,0.090361140744385,0.09272286077438747,0.09217590656015526,0.08975080552128867,0.08991697628214305,0.0921746956139577,0.09105543123176464,0.09272286077438747,0.09113049722463368,0.08773298200711617,0.09169626483936295,0.09272286077438747,0.0905447356756547,0.09113876385121063,0.09136340750905717,0.09272286077438747,0.09163957054304916,0.09095203479904075,0.09272286077438747,0.09062233968203,0.09216058462984218,0.09272286077438747,0.09167908051968816,0.09200258540621455,0.09272286077438747,0.09272286077438747,0.09221921193321192,0.09209135391540559,0.09272286077438747,0.09145042694747853,0.09178432972776203,0.09135737434600787,0.09161567693374427,0.09272286077438747,0.09272286077438747,0.09154424510953169,0.09185832134535181,0.09203283337275218,0.09148489812562727,0.09189554855342683,0.09272286077438747,0.09156520954156269,0.09272286077438747,0.09082054395372459,0.09272286077438746,0.09272286077438749,0.09272286077438747,0.09272286077438747,0.09173408817549965,0.09209547969058213,0.08806590191473739,0.09186864359270877,0.09272286077438747,0.09193319744921208,0.09272286077438747,0.09090837656398974,0.09210720107441596,0.09272286077438747,0.0922604247499681,0.09217932672302907,0.09181251302566519,0.09165675143641931,0.09205845682672478,0.09162289172102053,0.09195481790177278,0.09135980937669189,0.09272286077438747,3,46,Waggle Buzz,Tallboy and Moose,Braggot,7
